reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,7,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,9,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,10,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,381,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,1,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,4,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,6,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,7,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,8,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,10,2,0,3,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,11,3,2,0,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,440,12,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,1,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,3,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,4,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,5,1,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,7,1,2,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,8,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,10,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,11,1,1,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,788,12,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,1,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,3,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,4,1,1,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,5,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,6,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,7,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,8,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,9,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,10,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,11,0,3,1,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,176,12,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,1,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,4,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,6,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,7,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,8,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,10,0,1,3,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,11,3,2,0,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,733,12,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,2,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,3,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,7,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,8,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,10,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,644,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,2,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,3,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,5,0,0,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,6,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,7,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,8,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,10,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,408,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,2,1,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,3,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,7,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,10,2,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,398,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,1,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,4,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,5,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,6,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,7,3,None,3,None,None
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,8,2,1,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,9,1,2,0,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,10,1,0,3,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,11,2,1,0,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,459,12,2,0,3,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,1,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,3,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,4,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,7,1,2,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,8,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,10,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,11,1,1,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,789,12,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,1,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,2,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,3,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,7,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,8,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,10,2,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,410,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,1,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,3,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,4,1,1,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,5,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,6,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,7,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,8,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,9,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,10,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,11,2,3,1,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,204,12,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,1,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,2,2,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,3,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,5,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,6,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,7,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,8,3,2,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,9,3,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,10,0,2,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,322,11,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,2,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,3,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,6,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,7,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,10,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,409,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,1,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,2,1,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,3,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,4,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,5,2,0,1,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,7,1,0,2,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,8,1,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,9,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,10,1,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,399,11,1,1,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,1,3,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,3,3,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,4,3,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,5,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,6,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,7,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,8,3,2,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,9,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,10,0,2,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,614,11,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,2,3,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,7,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,10,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,645,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,1,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,3,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,4,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,5,1,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,7,1,2,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,8,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,10,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,11,1,1,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,790,12,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,1,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,3,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,4,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,7,1,2,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,8,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,10,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,11,1,1,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,763,12,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,1,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,4,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,6,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,7,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,8,0,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,9,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,10,3,0,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,11,3,1,0,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,732,12,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,1,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,3,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,4,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,5,1,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,7,1,2,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,8,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,10,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,11,1,1,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,802,12,3,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,1,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,2,3,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,3,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,7,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,10,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,338,11,2,1,3,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,2,1,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,7,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,10,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,369,11,2,1,3,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,1,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,2,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,3,3,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,4,2,0,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,7,1,2,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,8,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,10,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,11,1,1,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,801,12,3,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,1,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,3,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,4,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,5,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,6,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,7,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,8,1,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,9,1,0,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,10,3,0,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,11,2,1,0,0,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,731,12,2,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,1,2,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,2,1,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,3,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,4,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,5,1,0,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,7,2,2,2,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,8,3,3,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,9,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,10,0,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,646,11,3,1,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,1,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,2,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,3,1,2,2,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,4,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,5,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,6,0,0,0,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,7,1,1,1,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,8,2,2,3,1,1
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,9,3,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,10,0,2,0,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,321,11,2,3,3,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,597,1,0,1,1,0,0
no,KM+PM+MM+CM,real,no_memory,standard_cog,no,3,597,2,0,0,0,1,1
